,country,city,population
2479372,ru,oktyabrskiy,5713.0
2479373,ru,oktyabrskiy,1228.0
2479378,ru,oktyabrskiy,6333.0
2479380,ru,oktyabrskiy,1924.0
2479381,ru,oktyabrskiy,627.0
2479384,ru,oktyabrskiy,6110.0
2479390,ru,oktyabrskiy,10051.0
2479392,ru,oktyabrskiy,7230.0
2479399,ru,oktyabrskiy,4813.0
2479404,ru,oktyabrskiy,116.0
2479407,ru,oktyabrskiy,3263.0
2479412,ru,oktyabrskiy,6679.0
2479413,ru,oktyabrskiy,2052.0
2479414,ru,oktyabrskiy,4497.0
2479419,ru,oktyabrskiy,9790.0
2479420,ru,oktyabrskiy,2201.0
2479421,ru,oktyabrskiy,2112.0
2479428,ru,oktyabrsk,24726.0
2479435,ru,oktyabrskoye,7507.0
2479440,ru,oktyabrskoye,3933.0
2479449,ru,oktyabrskoye,7600.0
2479456,ru,oktyabrskoye,10763.0
2479457,ru,oktyabrskoye,3533.0
2479480,ru,okulovka,13852.0
2479570,ru,ola,6347.0
2479619,ru,olenegorsk,23670.0
2479651,ru,olenino,5079.0
2479731,ru,olga,4347.0
2479772,ru,olginskaya,4441.0
2479774,ru,olginskaya,5255.0
2479791,ru,olginskoye,3182.0
2479868,ru,olkhovatka,4363.0
2479924,ru,olkhovka,5314.0
2479992,ru,olonets,10006.0
2480010,ru,olovyannaya,8247.0
2480106,ru,olymskiy,3128.0
2480190,ru,omsk,1129289.0
2480192,ru,omsukchan,4201.0
2480202,ru,omutinskoye,9595.0
2480208,ru,omutninsk,25364.0
2480233,ru,onega,22693.0
2480249,ru,onguday,5406.0
2480289,ru,onokhino,3012.0
2480295,ru,onokhoy,10478.0
2480356,ru,opalikha,5081.0
2480381,ru,oparino,4986.0
2480412,ru,opochka,13548.0
2480509,ru,oranzherei,4367.0
2480532,ru,orda,5270.0
2480558,ru,ordynskoye,10314.0
2480572,ru,ordzhonikidzevskaya,71841.0
2480573,ru,ordzhonikidzevskiy,3246.0
2480669,ru,orekhovo-zuevo,120001.0
2480686,ru,orel-izumrud,4614.0
2480691,ru,orel,333310.0
2480769,ru,orgtrud,4393.0
2480775,ru,orichi,7806.0
2480813,ru,orlik,2008.0
2480891,ru,orlovka,3236.0
2480941,ru,orlovo,4047.0
2480986,ru,orlovskiy,19325.0
2480995,ru,orlovskiy,2303.0
2481067,ru,orotukan,2560.0
2481077,ru,orshanka,6750.0
2481083,ru,orsha,2272.0
2481093,ru,orsk,246839.0
2481197,ru,osa,4454.0
2481199,ru,osa,23292.0
2481412,ru,osinki,3103.0
2481422,ru,osinniki,48920.0
2481546,ru,osinovo,7827.0
2481822,ru,ossora,2420.0
2481940,ru,ostashkov,19563.0
2481951,ru,oster,1894.0
2482023,ru,ostrogozhsk,34403.0
2482123,ru,ostrovnoy,4747.0
2482151,ru,ostrov,24355.0
2482188,ru,ostrovskoye,5138.0
2482195,ru,ostrovtsy,3683.0
2482352,ru,otkaznoye,4090.0
2482428,ru,otradinskiy,3022.0
2482433,ru,otradnaya,22985.0
2482454,ru,otradnoye,21397.0
2482471,ru,otradnoye,3215.0
2482488,ru,otradnyy,50127.0
2482496,ru,otrado-kubanskoye,3697.0
2482497,ru,otrado-olginskoye,3365.0
2482645,ru,ous,1639.0
2482731,ru,overyata,4507.0
2482852,ru,ovsyanka,3588.0
2482853,ru,ovsyanka,3722.0
2482923,ru,oyek,3380.0
2482967,ru,oyskhara,12795.0
2483057,ru,ozerki,4327.0
2483146,ru,ozernovskiy,2615.0
2483417,ru,ozinki,9733.0
2483464,ru,pachelma,8620.0
2483751,ru,palana,3671.0
2483770,ru,palatka,4534.0
2483803,ru,palekh,5616.0
2483869,ru,palkino,3112.0
2483887,ru,pallasovka,17139.0
2484037,ru,pamyat parizhskoy kommuny,4003.0
2484089,ru,panfilovo,289.0
2484106,ru,pangody,10898.0
2484165,ru,panino,7164.0
2484208,ru,pankovka,9828.0
2484255,ru,pankrushikha,5160.0
2484513,ru,parabel,6227.0
2484562,ru,paranga,6634.0
2484584,ru,paraul,4278.0
2484644,ru,parfenyevo,2861.0
2484652,ru,parfino,8254.0
2484657,ru,pargolovo,11962.0
2484730,ru,parkovyy,4524.0
2484739,ru,parma,1319.0
2484866,ru,partizan,2462.0
2484881,ru,partizanskoye,3915.0
2484885,ru,partizansk,42490.0
2484889,ru,partsa,3056.0
2485005,ru,pashiya,4140.0
2485056,ru,pashkovskiy,43634.0
2485310,ru,pavda,677.0
2485312,ru,pavelets,2152.0
2485327,ru,pavino,2947.0
2485392,ru,pavlodolskaya,5833.0
2485397,ru,pavlogradka,6148.0
2485435,ru,pavlovka,4277.0
2485468,ru,pavlovka,5878.0
2485487,ru,pavlovo,3348.0
2485488,ru,pavlovo,63339.0
2485518,ru,pavlovskaya,31133.0
2485527,ru,pavlovskaya sloboda,5937.0
2485559,ru,pavlovskiy,3323.0
2485560,ru,pavlovskiy posad,60052.0
2485579,ru,pavlovsk,14827.0
2485583,ru,pavlovsk,13474.0
2485584,ru,pavlovsk,26566.0
2485779,ru,pechenga,2791.0
2485889,ru,pechora,46113.0
2485893,ru,pechory,13246.0
2485997,ru,pelagiada,6871.0
2486002,ru,peleduy,4556.0
2486065,ru,pelym,3647.0
2486168,ru,peno,5187.0
2486211,ru,penza,512607.0
2486304,ru,peredovaya,4204.0
2486401,ru,pereleshino,3795.0
2486402,ru,pereleshinskiy,3257.0
2486433,ru,perelyub,5549.0
2486461,ru,peremyshl,3199.0
2486489,ru,perepravnaya,3186.0
2486545,ru,pereslavl-zalesskiy,43490.0
2486679,ru,perevolotskiy,9667.0
2486705,ru,perevoz,9228.0
2486721,ru,pereyaslovskaya,8542.0
2486843,ru,perm,982428.0
2486952,ru,persianovskiy,15730.0
2487111,ru,pervoavgustovskiy,1677.0
2487165,ru,pervomayskaya,5026.0
2487172,ru,pervomayskiy,41998.0
2487174,ru,pervomayskiy,511.0
2487179,ru,pervomayskiy,10681.0
2487188,ru,pervomayskiy,3643.0
2487198,ru,pervomayskiy,9964.0
2487200,ru,pervomayskiy,1086.0
2487204,ru,pervomayskiy,6540.0
2487210,ru,pervomayskiy,444.0
2487216,ru,pervomayskiy,13345.0
2487219,ru,pervomayskiy,10946.0
2487229,ru,pervomayskiy,12530.0
2487235,ru,pervomayskoye,5103.0
2487241,ru,pervomayskoye,9073.0
2487245,ru,pervomayskoye,5345.0
2487251,ru,pervomayskoye,4473.0
2487265,ru,pervomayskoye,5817.0
2487282,ru,pervomaysk,14810.0
2487312,ru,pervouralsk,130016.0
2487377,ru,pervoye maya,2173.0
2487394,ru,pervoye maya,4512.0
2487657,ru,peschanokopskoye,11340.0
2487790,ru,peshkovo,3596.0
2487823,ru,peski,3705.0
2487839,ru,peski,7230.0
2487866,ru,peskovka,6746.0
2487891,ru,pesochenskiy,547.0
2487927,ru,pesochnoye,3005.0
2487947,ru,pesochnyy,6348.0
2488015,ru,pestovo,15910.0
2488033,ru,pestravka,6623.0
2488038,ru,pestretsy,7311.0
2488062,ru,pestyaki,4172.0
2488239,ru,petrodvorets,61974.0
2488250,ru,petrokamenskoye,3688.0
2488277,ru,petropavlovka,7582.0
2488306,ru,petropavlovka,5469.0
2488317,ru,petropavlovskaya,6632.0
2488320,ru,petropavlovskaya,3686.0
2488350,ru,petropavlovsk-kamchatskiy,187283.0
2488351,ru,petropavlovskoye,2839.0
2488395,ru,petro-slavyanka,1308.0
2488555,ru,petrovskaya,13340.0
2488600,ru,petrovskiy,2943.0
2488686,ru,petrovskoye,5324.0
2488695,ru,petrovsk,33622.0
2488703,ru,petrovsk-zabaykalskiy,19843.0
2488706,ru,petrov val,14853.0
2488714,ru,petrozavodsk,265027.0
2488870,ru,petukhovo,12367.0
2488909,ru,petushki,15866.0
2488927,ru,pevek,4832.0
2488977,ru,pichayevo,3463.0
2489222,ru,pilna,7733.0
2489305,ru,pindushi,5053.0
2489306,ru,pinega,3620.0
2489312,ru,pinerovka,3602.0
2489342,ru,pinyug,2915.0
2489363,ru,pioner,6015.0
2489382,ru,pionerskiy,11856.0
2489385,ru,pionerskiy,5348.0
2489393,ru,pionerskiy,3134.0
2489461,ru,pirogovo,3363.0
2489469,ru,pirogovskiy,6208.0
2489476,ru,pirovskoye,3241.0
2489661,ru,pistsovo,2775.0
2489669,ru,pitelino,2355.0
2489673,ru,piterka,5437.0
2489710,ru,pitkyaranta,13090.0
2489776,ru,pizhanka,3900.0
2489786,ru,pizhma,4266.0
2489848,ru,planovskoye,3482.0
2489872,ru,plast,17050.0
2489875,ru,plastunovskaya,9604.0
2489877,ru,plastun,6082.0
2489904,ru,platnirovskaya,11710.0
2489923,ru,platonovka,3761.0
2490009,ru,plavsk,16763.0
2490030,ru,plekhanovo,8841.0
2490054,ru,plesetsk,10870.0
2490063,ru,pleshanovo,3746.0
2490458,ru,plotnikovo,4983.0
2490567,ru,plyussa,3749.0
2490724,ru,pochinki,11724.0
2490800,ru,pochinok,9310.0
2490882,ru,podbelsk,3391.0
2490992,ru,poddorye,1913.0
2491067,ru,podgorenskiy,6652.0
2491089,ru,podgornaya,5336.0
2491137,ru,podgornoye,5024.0
2491139,ru,podgornoye,3826.0
2491202,ru,podgorodnyaya pokrovka,3123.0
2491294,ru,podkletnoye,3070.0
2491329,ru,podkumskiy,3702.0
2491377,ru,podlesnoye,4149.0
2491407,ru,podlesnyy,1745.0
2491596,ru,podolsk,175326.0
2491648,ru,podosinovets,4106.0
2491714,ru,podporozhye,19658.0
2491767,ru,podsineye,3249.0
2491838,ru,podstepki,3140.0
2492015,ru,podyuga,2977.0
2492077,ru,pogar,11242.0
2492377,ru,pogranichnyy,11930.0
2492432,ru,poim,3138.0
2492444,ru,pokanayevka,723.0
2492490,ru,pokhvistnevo,27914.0
2492511,ru,pokosnoye,3110.0
2492522,ru,pokoynoye,9175.0
2492557,ru,pokrovka,390.0
2492565,ru,pokrovka,10614.0
2492609,ru,pokrovo-prigorodnoye,5012.0
2492628,ru,pokrov,15867.0
2492723,ru,pokrovskoye,3827.0
2492744,ru,pokrovskoye,4566.0
2492747,ru,pokrovskoye,12576.0
2492753,ru,pokrovskoye,3573.0
2492774,ru,pokrovsk,9763.0
2492777,ru,pokrovsk-uralskiy,1592.0
2492814,ru,polazna,12973.0
2492872,ru,polessk,7835.0
2492881,ru,poletayevo,6532.0
2492956,ru,polevskoy,65771.0
2493223,ru,polotnyanyy zavod,5679.0
2493291,ru,polovinnoye,5103.0
2493292,ru,polovinnoye,3530.0
2493403,ru,poltavka,7103.0
2493410,ru,poltavskaya,29009.0
2493513,ru,polunochnoye,2848.0
2493737,ru,polyany,6170.0
2493764,ru,polyarnyye zori,15092.0
2493769,ru,polyarnyy,17332.0
2493804,ru,polysayevo,28028.0
2493922,ru,ponazyrevo,4861.0
2493939,ru,ponezhukay,3390.0
2494064,ru,pontonnyy,9001.0
2494083,ru,ponyri,4591.0
2494198,ru,poplevinskiy,667.0
2494227,ru,popova,1285.0
2494408,ru,poputnaya,6279.0
2494443,ru,porechye-rybnoye,1836.0
2494447,ru,poretskoye,6420.0
2494468,ru,porkhov,11886.0
2494513,ru,poronaysk,16677.0
2494544,ru,porosozero,3436.0
2494714,ru,poselki,3069.0
2495429,ru,posevnaya,4268.0
2495440,ru,poshekhonye,6813.0
2495504,ru,pospelikha,13586.0
2495600,ru,posyet,2857.0
2495626,ru,potanino,8717.0
2495792,ru,potma,4296.0
2495957,ru,povarovo,7539.0
2495964,ru,povenets,2539.0
2495982,ru,povolzhskiy,8952.0
2495986,ru,povorino,18004.0
2496018,ru,poyarkovo,7003.0
2496037,ru,poykovskiy,28080.0
2496214,ru,pozhva,3677.0
2496259,ru,praskoveya,11420.0
2496300,ru,pravda,2412.0
2496314,ru,pravdinskiy,10372.0
2496315,ru,pravdinsk,4515.0
2496332,ru,pravokubanskiy,2971.0
2496335,ru,pravokumskoye,5117.0
2496414,ru,predivinsk,2028.0
2496422,ru,predporozhnyy,239.0
2496435,ru,pregradnaya,6595.0
2496437,ru,pregradnoye,3671.0
2496452,ru,preobrazheniye,9113.0
2496490,ru,preobrazhenskaya,5475.0
2496567,ru,priamurskiy,3560.0
2496568,ru,priargunsk,7902.0
2496575,ru,pribelskiy,4969.0
2496659,ru,pridonskoy,16896.0
2496713,ru,prigorodka,3140.0
2496733,ru,prigorodnoye,4863.0
2496760,ru,prigorodnyy,3222.0
2496797,ru,priiskovyy,1174.0
2496801,ru,priiskovyy,1578.0
2496831,ru,prikubanskiy,3168.0
2496837,ru,priladozhskiy,5159.0
2496899,ru,primalkinskoye,4873.0
2496916,ru,primore,859.0
2496919,ru,primorka,3780.0
2496927,ru,primorskiy,1708.0
2496935,ru,primorsko-akhtarsk,33103.0
2496943,ru,primorsk,2222.0
2496945,ru,primorsk,5107.0
2496947,ru,primorsk,3235.0
2497031,ru,prirechnyy,103.0
2497127,ru,pristen,5463.0
2497143,ru,pritomskiy,4261.0
2497174,ru,priupskiy,3324.0
2497220,ru,privodino,3140.0
2497222,ru,privokzalnyy,3617.0
2497227,ru,privokzalnyy,6116.0
2497231,ru,privolnaya,6566.0
2497272,ru,privolnyy,3554.0
2497297,ru,privolzhskiy,4110.0
2497299,ru,privolzhskiy,31849.0
2497307,ru,privolzhsk,17865.0
2497308,ru,privolzhye,7423.0
2497336,ru,priyutnoye,5632.0
2497342,ru,priyutovo,20847.0
2497382,ru,prochnookopskaya,4916.0
2497410,ru,progress,12578.0
2497497,ru,prokhorovka,10136.0
2497580,ru,prokopyevsk,215272.0
2497625,ru,prokudskoye,6043.0
2497657,ru,proletariy,5240.0
2497696,ru,proletarskiy,8786.0
2497709,ru,proletarskiy,4069.0
2497738,ru,proletarsk,19494.0
2497774,ru,promyshlennaya,17216.0
2497775,ru,promyshlennovskiy,6152.0
2497777,ru,promyshlennyy,1112.0
2497781,ru,promysla,728.0
2497854,ru,pronsk,4222.0
2497979,ru,prosvet,2961.0
2498092,ru,protvino,37330.0
2498107,ru,provideniya,2536.0
2498270,ru,prudy,3806.0
2498356,ru,pryamitsyno,5120.0
2498383,ru,pryazha,4156.0
2498403,ru,przhevalskoye,2055.0
2498410,ru,psebay,11174.0
2498415,ru,psedakh,6964.0
2498424,ru,pshekhskaya,4979.0
2498476,ru,pskov,201992.0
2498492,ru,psygansu,6885.0
2498505,ru,psyzh,6840.0
2498517,ru,ptichye,4680.0
2498534,ru,puchezh,9881.0
2498560,ru,pudem,2278.0
2498588,ru,pudozh,10605.0
2498702,ru,puksoozero,2086.0
2498871,ru,purpe,9099.0
2498911,ru,pushchino,20073.0
2498994,ru,pushkino,71653.0
2499000,ru,pushkino,2728.0
2499011,ru,pushkin,82417.0
2499013,ru,pushkinskiye gory,5920.0
2499125,ru,pustoshka,5253.0
2499270,ru,putevka,3656.0
2499274,ru,puteyets,1223.0
2499394,ru,putyatino,3044.0
2499556,ru,pyaozerskiy,2534.0
2499597,ru,pyatigorskiy,4997.0
2499599,ru,pyatigorsk,142868.0
2499696,ru,pyatnitskoye,4855.0
2499718,ru,pyatovskiy,2986.0
2499758,ru,pychas,3183.0
2499818,ru,pyra,1991.0
2499862,ru,pyshchug,3226.0
2499884,ru,pyshma,10094.0
2499898,ru,pytalovo,6767.0
2500035,ru,radchenko,2022.0
2500093,ru,radishchevo,4845.0
2500098,ru,raditsa-krylovka,3443.0
2500156,ru,radovitskiy,1887.0
2500198,ru,raduzhnyy,9514.0
2500366,ru,rakhya,3140.0
2500405,ru,rakitnoye,10596.0
2500517,ru,ramasukha,553.0
2500554,ru,ramenskoye,3830.0
2500585,ru,rameshki,4110.0
2500601,ru,ramon,7928.0
2500785,ru,rasshevatskaya,5686.0
2500797,ru,rasskazovo,45957.0
2500878,ru,rassvet,3454.0
2500887,ru,rassvet,4765.0
2501132,ru,raychikhinsk,23746.0
2501167,ru,rayevskaya,8518.0
2501168,ru,rayevskiy,20060.0
2501266,ru,razdolinsk,2762.0
2501270,ru,razdolnaya,3190.0
2501294,ru,razdolnoye,7648.0
2501477,ru,razumnoye,15529.0
2501529,ru,razvilka,8701.0
2501531,ru,razvilnoye,5844.0
2501625,ru,rebrikha,8858.0
2501672,ru,rechitsy,3436.0
2501817,ru,redkino,11507.0
2501865,ru,reftinskiy,17673.0
2501974,ru,remontnoye,7374.0
2502045,ru,repino,1968.0
2502091,ru,repnoye,3131.0
2502164,ru,reshetikha,7356.0
2502188,ru,reshetnikovo,3192.0
2502263,ru,rettikhovka,2712.0
2502289,ru,reutov,78371.0
2502291,ru,revda,9780.0
2502292,ru,revda,61786.0
2502338,ru,revyakino,3220.0
2502378,ru,rezh,39217.0
2502560,ru,rochegda,2362.0
2502596,ru,rodino,9537.0
2502641,ru,rodionovo-nesvetayskaya,6188.0
2502725,ru,rodniki,27681.0
2502731,ru,rodniki,3710.0
2502762,ru,rodnikovskaya,8925.0
2502904,ru,rognedino,3287.0
2502921,ru,rogovatoye,3062.0
2502966,ru,rogovskaya,8435.0
2503175,ru,romanovka,5647.0
2503189,ru,romanovka,7746.0
2503200,ru,romanovo,6056.0
2503242,ru,romanovskaya,6885.0
2503356,ru,romny,3413.0
2503361,ru,romodanovo,9646.0
2503412,ru,roshal,21951.0
2503433,ru,roshchino,5231.0
2503438,ru,roshchino,9346.0
2503471,ru,roshni-chu,4253.0
2503494,ru,roslavl,56972.0
2503519,ru,roslyakovo,8921.0
2503591,ru,rossosh,64324.0
2503640,ru,rostovka,5423.0
2503644,ru,rostov-na-donu,1074495.0
2503653,ru,rostov,33804.0
2503719,ru,rovenki,9867.0
2503781,ru,rovnoye,5228.0
2503821,ru,roza,14491.0
2503899,ru,rozhdestveno,3062.0
2503906,ru,rozhdestveno,5004.0
2504133,ru,rtishchevo,44014.0
2504248,ru,rubtsovsk,161067.0
2504393,ru,rudnaya pristan,2332.0
2504422,ru,rudnichnyy,4308.0
2504423,ru,rudnichnyy,5555.0
2504424,ru,rudnichnyy,4201.0
2504426,ru,rudnichnyy,875.0
2504460,ru,rudnogorsk,4441.0
2504481,ru,rudnya,9615.0
2504483,ru,rudnya,8062.0
2504495,ru,rudnyy,2567.0
2504828,ru,russkaya polyana,6454.0
2504879,ru,russkiy aktash,4195.0
2504946,ru,russkiy kameshkir,5305.0
2504988,ru,russkiy,5080.0
2505060,ru,russko-vysotskoye,4711.0
2505106,ru,russkoye,4507.0
2505141,ru,rutul,4237.0
2505161,ru,ruza,13480.0
2505329,ru,ryabovo,3292.0
2505517,ru,ryazanovskiy,2305.0
2505523,ru,ryazan,520177.0
2505525,ru,ryazanskaya,5157.0
2505555,ru,ryazhsk,22041.0
2505560,ru,rybachiy,973.0
2505649,ru,rybinsk,216726.0
2505684,ru,rybnaya sloboda,7190.0
2505706,ru,rybnoye,19159.0
2505895,ru,rylsk,17211.0
2506048,ru,ryzdvyanyy,7602.0
2506114,ru,rzhaksa,5692.0
2506117,ru,rzhanitsa,5281.0
2506165,ru,rzhavki,4084.0
2506191,ru,rzhev,62247.0
2506297,ru,sabnova,3598.0
2506415,ru,sadon,754.0
2506478,ru,sadovoye,6333.0
2506491,ru,sadovoye,5011.0
2506546,ru,sadovyy,2968.0
2506572,ru,safakulevo,4189.0
2506618,ru,safonovo,4578.0
2506624,ru,safonovo,46638.0
2506728,ru,sagopshi,11848.0
2506750,ru,saint petersburg,4039751.0
2506830,ru,sakharovo,3790.0
2506878,ru,sakmara,4594.0
2506929,ru,salair,9096.0
2506982,ru,salavat,159896.0
2507009,ru,salekhard,38026.0
2507186,ru,salsk,61703.0
2507223,ru,saltykovka,4573.0
2507261,ru,salym,5605.0
2507277,ru,samagaltay,3477.0
2507291,ru,samara,1134742.0
2507350,ru,samarskoye,10638.0
2507361,ru,samashki,10848.0
2507373,ru,sambek,5278.0
2507415,ru,samoded,1928.0
2507558,ru,samoylovka,8584.0
2507651,ru,samur,3730.0
2507663,ru,samus,5706.0
2507716,ru,sanchursk,5544.0
2507732,ru,sandata,4047.0
2507751,ru,sandovo,3807.0
2507781,ru,sangar,4633.0
2507945,ru,sapernoye,3280.0
2507946,ru,sapernyy,1371.0
2507989,ru,sapozhok,4283.0
2508059,ru,sarai,6439.0
2508080,ru,sarana,2640.0
2508100,ru,saransk,303397.0
2508106,ru,sarany,1224.0
2508117,ru,sarapulka,878.0
2508123,ru,sarapul,101346.0
2508156,ru,saratov,863734.0
2508158,ru,saratovskaya,6117.0
2508268,ru,sargatskoye,8285.0
2508323,ru,sarmakovo,9588.0
2508328,ru,sarmanovo,6339.0
2508394,ru,sars,5404.0
2508466,ru,saryg-sep,4582.0
2508477,ru,sarylakh,189.0
2508491,ru,sary-tyuz,3188.0
2508523,ru,saskylakh,1920.0
2508528,ru,sasovo,29859.0
2508536,ru,sasykoli,4965.0
2508556,ru,satinka,3599.0
2508572,ru,satis,1867.0
2508574,ru,satka,49384.0
2508670,ru,savasleyka,3261.0
2508790,ru,savinka,3449.0
2508810,ru,savino,6133.0
2508870,ru,savinskiy,7587.0
2509032,ru,sayanogorsk,49940.0
2509034,ru,sayanskiy,3962.0
2509037,ru,sayansk,45476.0
2509173,ru,sazonovo,3509.0
2509288,ru,schlusselburg,12393.0
2509324,ru,sebezh,6688.0
2509332,ru,sebrovo,4496.0
2509345,ru,sechenovo,5151.0
2509372,ru,sedelnikovo,4994.0
2509389,ru,sedkyrkeshch,1973.0
2509453,ru,segezha,33354.0
2509580,ru,selenduma,2562.0
2509587,ru,selenginsk,16028.0
2509718,ru,selikhino,4722.0
2509793,ru,selishche,1328.0
2509904,ru,selizharovo,7096.0
2510038,ru,seltso,18759.0
2510073,ru,selty,5523.0
2510098,ru,selyatino,12954.0
2510488,ru,semibratovo,7511.0
2510534,ru,semikarakorsk,23583.0
2510550,ru,semiletka,4163.0
2510557,ru,semiluki,26257.0
2510629,ru,semkhoz,2838.0
2510757,ru,sengiley,8018.0
2510862,ru,sennoy,6979.0
2510904,ru,sentyabrskiy,3071.0
2510944,ru,serafimovich,9847.0
2510950,ru,serafimovskiy,10360.0
2510985,ru,serdobsk,36652.0
2511084,ru,serebryanyy bor,4302.0
2511106,ru,seredeyskiy,1927.0
2511125,ru,seredka,3724.0
2511209,ru,sergach,22361.0
2511263,ru,sergeyevka,3760.0
2511432,ru,sergiyev posad,112921.0
2511476,ru,sergiyevsk,8218.0
2511480,ru,sergokala,8165.0
2511557,ru,sernovodskoye,9882.0
2511560,ru,sernovodsk,3570.0
2511564,ru,sernur,8921.0
2511583,ru,serov,98440.0
2511622,ru,serpukhov,128160.0
2511634,ru,sertolovo,43626.0
2511643,ru,seryshevo,11718.0
2511654,ru,serzhen-yurt,4773.0
2511660,ru,seshcha,5038.0
2511685,ru,sestroretsk,41281.0
2511777,ru,severka,3325.0
2511826,ru,severnoye,5373.0
2511828,ru,severnoye,4695.0
2511829,ru,severnoye,3607.0
2511865,ru,severnyy-kospashskiy,2212.0
2511882,ru,severnyy,7752.0
2511893,ru,severnyy,11434.0
2511901,ru,severnyy,3796.0
2511910,ru,severnyy,74.0
2511915,ru,severnyy,235.0
2511932,ru,severobaykalsk,25587.0
2511934,ru,severodvinsk,194295.0
2511939,ru,severo-kurilsk,2286.0
2511943,ru,severomorsk,53921.0
2511944,ru,severomuysk,3962.0
2511953,ru,severouralsk,34317.0
2511962,ru,severo-yeniseyskiy,6564.0
2511964,ru,severo-zadonsk,16570.0
2511970,ru,severskaya,22849.0
2511974,ru,seversk,109846.0
2512006,ru,sevsk,7594.0
2512032,ru,seymchan,3455.0
2512070,ru,shaami-yurt,3209.0
2512171,ru,shablykino,3848.0
2512180,ru,shabrovskiy,3868.0
2512268,ru,shadrinsk,79480.0
2512298,ru,shafranovo,2611.0
2512351,ru,shagonar,11415.0
2512435,ru,shakhovskaya,10353.0
2512463,ru,shakhta,2767.0
2512495,ru,shakhty,221315.0
2512498,ru,shakhunya,21529.0
2512549,ru,shalakusha,2684.0
2512588,ru,shalazhi,5319.0
2512636,ru,shalinskoye,4198.0
2512664,ru,shalushka,11577.0
2512670,ru,shalya,6689.0
2512711,ru,shamary,3605.0
2512738,ru,shamilkala,7563.0
2512750,ru,shamkhal,8375.0
2512751,ru,shamkhal-termen,5774.0
2513007,ru,sharanga,6273.0
2513013,ru,sharan,5555.0
2513136,ru,sharkan,6523.0
2513158,ru,sharlyk,8072.0
2513198,ru,sharoy,203.0
2513243,ru,sharya,24395.0
2513332,ru,shatalovo,4142.0
2513365,ru,shatki,9712.0
2513398,ru,shatoy,1775.0
2513410,ru,shatrovo,6295.0
2513420,ru,shatsk,7434.0
2513434,ru,shatura,30069.0
2513436,ru,shaturtorf,3312.0
2513492,ru,shaygino,1095.0
2513617,ru,shcheglovo,3095.0
2513759,ru,shchelkun,3044.0
2513778,ru,shchelyayur,3376.0
2513915,ru,shcherbinka,28066.0
2514014,ru,shchigry,19198.0
2514087,ru,shchuchye,10480.0
2514142,ru,shebalino,4939.0
2514163,ru,shebekino,45194.0
2514184,ru,shebunino,1177.0
2514189,ru,shedok,3142.0
2514297,ru,sheksna,21197.0
2514303,ru,shelabolikha,4298.0
2514349,ru,shelekhov,47459.0
2514425,ru,shelkovskaya,9602.0
2514475,ru,shelopugino,3416.0
2514485,ru,sheltozero,1012.0
2514575,ru,shemordan,5887.0
2514580,ru,shemursha,3690.0
2514611,ru,shemysheyka,6619.0
2514641,ru,shenkursk,5893.0
2514651,ru,shentala,6595.0
2514719,ru,shepsi,3151.0
2514755,ru,sherbakul,7251.0
2514772,ru,sheregesh,10114.0
2514799,ru,sheremetyevskiy,6411.0
2514824,ru,sherlovaya gora,13989.0
2514928,ru,shestakovo,1084.0
2515325,ru,shigony,5268.0
2515353,ru,shikhany,6688.0
2515356,ru,shikhazany,3060.0
2515450,ru,shilka,14133.0
2515514,ru,shilovo,16159.0
2515522,ru,shilovo,6728.0
2515567,ru,shimanovsk,21467.0
2515606,ru,shimorskoye,3727.0
2515617,ru,shimsk,3755.0
2515747,ru,shipitsyno,3780.0
2515800,ru,shipunovo,11431.0
2515830,ru,shira,9358.0
2515854,ru,shiringushi,2369.0
2515893,ru,shirochanka,5853.0
2515911,ru,shirokaya rechka,1131.0
2515946,ru,shirokiy,1519.0
2515952,ru,shirokiy,543.0
2516006,ru,shirokovskiy,1823.0
2516274,ru,shitkino,2363.0
2516380,ru,shkotovo-22,8394.0
2516381,ru,shkotovo-26,1106.0
2516382,ru,shkotovo,5221.0
2516396,ru,shkurinskaya,5005.0
2516674,ru,sholokhovskiy,10062.0
2516717,ru,shonguy,1122.0
2517049,ru,shudayag,3446.0
2517100,ru,shugurovo,2243.0
2517275,ru,shumerlya,35221.0
2517287,ru,shumikha,18500.0
2517294,ru,shumikhinskiy,2192.0
2517401,ru,shumskiy,3095.0
2517407,ru,shumyachi,4607.0
2517542,ru,shushary,15503.0
2517547,ru,shushenskoye,18770.0
2517701,ru,shuya,60705.0
2517702,ru,shuya,3261.0
2517728,ru,shuyskoye,2389.0
2517745,ru,shvartsevskiy,5083.0
2517793,ru,sibay,61591.0
2517819,ru,sibirskiy,11952.0
2517834,ru,sibirtsevo,9226.0
2518026,ru,sigayevo,5780.0
2518131,ru,silikatnyy,3614.0
2518356,ru,sim,15632.0
2518394,ru,sindor,2880.0
2518413,ru,sinegorskiy,6660.0
2518415,ru,sinegorskiy,880.0
2518417,ru,sinegorsk,2444.0
2518420,ru,sinegorye,3776.0
2518641,ru,sinyavino,3593.0
2518652,ru,sinyavskoye,3715.0
2518760,ru,sirtich,4185.0
2518819,ru,sitniki,1321.0
2518870,ru,siukh,3425.0
2518881,ru,sivaki,2479.0
2518887,ru,siva,4744.0
2518896,ru,siverskiy,12076.0
2519065,ru,skalistyy,14225.0
2519068,ru,skalnyy,2069.0
2519122,ru,skhodnya,18898.0
2519265,ru,skopin,24357.0
